uri,name,population,area,elevation,lat,lon,country,region,populationDensity,foundingYear,abstract,country_name,region_name,numTriples,numAttributes,hasAbstract,abstractLen
http://dbpedia.org/resource/Dusmareb,Dusmareb,680000407,,,5.534999847412109,46.38611221313477,http://dbpedia.org/resource/Somalia,,,,,Somalia,,,3,0,0
http://dbpedia.org/resource/Rabaul,Rabaul,388517044,,,-4.199999809265137,152.1833343505859,http://dbpedia.org/resource/Papua_New_Guinea,,,,,Papua_New_Guinea,,,3,0,0
http://dbpedia.org/resource/Beijing,Beijing,21893095,16410540000.0,43.5,39.90666580200195,116.3974990844727,,,,,,,,,4,0,0
http://dbpedia.org/resource/Chengdu,Chengdu,20937757,14378180000.0,500.0,30.65999984741211,104.0633316040039,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Karachi,Karachi,18868021,,10.0,24.86000061035156,67.01000213623047,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,,4,0,0
http://dbpedia.org/resource/Guangzhou,Guangzhou,18676605,7434400000.0,21.0,23.1299991607666,113.2600021362305,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Shenzhen,Shenzhen,17560000,1997000000.0,0.0,22.54150009155273,114.0596008300781,,,,,,,,,4,0,0
http://dbpedia.org/resource/Kinshasa,Kinshasa,17071000,9965000000.0,240.0,-4.321944236755371,15.31194400787354,http://dbpedia.org/resource/Democratic_Republic_of_the_Congo,,1462.0,,,Democratic_Republic_of_the_Congo,,,6,0,0
http://dbpedia.org/resource/Delhi,Delhi,16787941,1484000000.0,,28.61000061035156,77.2300033569336,http://dbpedia.org/resource/India,,11312.02104097658,,,India,,1240.0,5,0,0
http://dbpedia.org/resource/Tokyo,Tokyo,14254039,2194000000.0,,35.68972396850586,139.6922149658203,http://dbpedia.org/resource/Japan,,6363.0,,,Japan,,,5,0,0
http://dbpedia.org/resource/Ho_Chi_Minh_City,Ho Chi Minh City,14002598,6781000000.0,19.0,10.77555561065674,106.7019424438477,http://dbpedia.org/resource/Vietnam,,2067.0,,,Vietnam,,,6,0,0
http://dbpedia.org/resource/Tianjin,Tianjin,13866009,11946000000.0,5.0,39.13359832763672,117.2053985595703,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Wuhan,Wuhan,13739000,8494410000.0,,30.59339904785156,114.3046035766602,http://dbpedia.org/resource/China,,,,,China,,1495.0,4,0,0
http://dbpedia.org/resource/Moscow,Moscow,13010112,2561498241.122304,156.0,55.59999847412109,37.59999847412109,,,5080.0,,,,,,5,0,0
http://dbpedia.org/resource/Lahore,Lahore,13004135,,,31.54972267150879,74.34361267089844,http://dbpedia.org/resource/Pakistan,,,,,Pakistan,,1274.0,3,0,0
http://dbpedia.org/resource/Xi'an,Xi'an,12952907,10762000000.0,405.0,34.26111221313477,108.9422225952148,,,,,,,,1006.0,4,0,0
http://dbpedia.org/resource/Suzhou,Suzhou,12748252,8657320000.0,,31.29999923706055,120.6194458007812,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Zhengzhou,Zhengzhou,12600574,7567000000.0,,34.76399993896484,113.6839981079102,http://dbpedia.org/resource/China,,,,,China,,1003.0,4,0,0
http://dbpedia.org/resource/Mumbai,Mumbai,12442373,603400000.0,14.0,19.07611083984375,72.87750244140625,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Hangzhou,Hangzhou,11936010,16821100000.0,,30.26700019836426,120.1529998779297,http://dbpedia.org/resource/China,,,,,China,,1077.0,4,0,0
http://dbpedia.org/resource/São_Paulo,São Paulo,11895578,1521193256.772305,762.0,-23.54999923706055,-46.63333511352539,http://dbpedia.org/resource/Brazil,,7819.86,,,Brazil,,,6,0,0
http://dbpedia.org/resource/Baoding,Baoding,11544036,22185000000.0,25.2984,38.87400054931641,115.463996887207,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Shijiazhuang,Shijiazhuang,11235086,14072000000.0,83.0,38.04249954223633,114.5100021362305,,,,,,,,,4,0,0
http://dbpedia.org/resource/Linyi,Linyi,11018365,17192000000.0,74.3712,35.10380172729492,118.3563995361328,http://dbpedia.org/resource/China,,,,,China,,496.0,5,0,0
http://dbpedia.org/resource/Dongguan,Dongguan,10485300,2465000000.0,8.0,23.02099990844727,113.7519989013672,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Changsha,Changsha,10420600,11819000000.0,63.0,28.22800064086914,112.9390029907227,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Dhaka,Dhaka,10278882,306000000.0,32.0,23.76444435119629,90.38888549804688,,,,,,,,1390.0,4,0,0
http://dbpedia.org/resource/Lima,Lima,10092000,2672300000.0,0.0,-12.0600004196167,-77.0374984741211,http://dbpedia.org/resource/Peru,,,,,Peru,,,5,0,0
http://dbpedia.org/resource/Qingdao,Qingdao,10071722,11228400000.0,,36.06689834594727,120.382698059082,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Harbin,Harbin,10009854,53068000000.0,150.0,45.75759887695312,126.6408996582031,http://dbpedia.org/resource/China_men's_national_basketball_team,,,,,China_men's_national_basketball_team,,1149.0,5,0,0
http://dbpedia.org/resource/London,London,9841000,,,51.50722122192383,-0.1274999976158142,http://dbpedia.org/resource/United_Kingdom,,5690.0,,,United_Kingdom,,2113.0,4,0,0
http://dbpedia.org/resource/Cairo,Cairo,9801536,606000000.0,23.0,30.0444450378418,31.2358341217041,http://dbpedia.org/resource/Egypt,,,,,Egypt,,1151.0,5,0,0
"http://dbpedia.org/resource/Nanyang,_Henan","Nanyang, Henan",9713112,26591000000.0,131.0,32.99020004272461,112.5285034179688,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Ningbo,Ningbo,9618000,9816230000.0,150.0,29.86899948120117,121.5540008544922,http://dbpedia.org/resource/China,,,,,China,,816.0,5,0,0
http://dbpedia.org/resource/Seoul,Seoul,9602826,605210000.0,38.0,37.56000137329102,126.9899978637695,http://dbpedia.org/resource/South_Korea,,,,,South_Korea,,,5,0,0
http://dbpedia.org/resource/Wenzhou,Wenzhou,9572903,,,27.99379920959473,120.6993026733398,http://dbpedia.org/resource/China,,,,,China,,,3,0,0
http://dbpedia.org/resource/Foshan,Foshan,9498863,3848000000.0,16.0,23.02140045166016,113.1215972900391,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Hefei,Hefei,9465881,11434250000.0,37.0,31.82060050964355,117.2273025512695,http://dbpedia.org/resource/China,,,,,China,,755.0,5,0,0
http://dbpedia.org/resource/Handan,Handan,9433000,12068000000.0,,36.60100173950195,114.4869995117188,,,,,,,,,3,0,0
http://dbpedia.org/resource/Weifang,Weifang,9386705,16143140000.0,32.0,36.70800018310547,119.1620025634766,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Nanjing,Nanjing,9341685,6587000000.0,15.24,32.06083297729492,118.7788925170898,,,,,,,,,4,0,0
http://dbpedia.org/resource/Mexico_City,Mexico City,9209944,1485000000.0,2240.0,19.4333324432373,-99.13333129882812,http://dbpedia.org/resource/Mexico,,,,,Mexico,,,5,0,0
http://dbpedia.org/resource/Jinan,Jinan,9202432,10247000000.0,23.0,36.67020034790039,117.0206985473633,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Xuzhou,Xuzhou,9083790,11259000000.0,,34.26499938964844,117.1869964599609,http://dbpedia.org/resource/China,,,,,China,,670.0,4,0,0
http://dbpedia.org/resource/Shenyang,Shenyang,9070093,12869000000.0,55.0,41.8025016784668,123.4280548095703,http://dbpedia.org/resource/China,,,,,China,,1278.0,5,0,0
http://dbpedia.org/resource/Changchun,Changchun,9066906,24734000000.0,222.504,43.89699935913086,125.3259963989258,http://dbpedia.org/resource/China,,,,,China,,824.0,5,0,0
http://dbpedia.org/resource/Zhoukou,Zhoukou,9026015,11959000000.0,,33.63669967651367,114.7014007568359,,,,,,,,,3,0,0
"http://dbpedia.org/resource/The_Line,_Saudi_Arabia","The Line, Saudi Arabia",9000000,34000000.0,,28.10000038146973,35.29999923706055,http://dbpedia.org/resource/Saudi_Arabia,,,,,Saudi_Arabia,,201.0,4,0,0
http://dbpedia.org/resource/Ganzhou,Ganzhou,8970014,39379640000.0,107.0,25.83099937438965,114.9329986572266,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Hanoi,Hanoi,8807523,3359840000.0,,21.0,105.8499984741211,http://dbpedia.org/resource/Vietnam,,,,,Vietnam,,,4,0,0
http://dbpedia.org/resource/New_York_City,New York City,8804190,1223588082.966037,,,,http://dbpedia.org/resource/United_States,,11313.83572112173,,,United_States,,,3,0,0
http://dbpedia.org/resource/Quanzhou,Quanzhou,8782285,11218910000.0,,24.87439918518066,118.6756973266602,http://dbpedia.org/resource/China,,,,,China,,791.0,4,0,0
http://dbpedia.org/resource/Nanning,Nanning,8741584,22189000000.0,,22.81669998168945,108.3274993896484,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Tehran,Tehran,8693706,,1039.9776,35.68888854980469,51.38972091674805,http://dbpedia.org/resource/Iran,,14698.0,,,Iran,,,5,0,0
http://dbpedia.org/resource/Kunming,Kunming,8460088,21473000000.0,1892.0,25.04640007019043,102.7093963623047,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Bengaluru,Bengaluru,8443675,741000000.0,920.0,12.97888851165771,77.59166717529297,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Bangkok,Bangkok,8305218,1568737000.0,1.5,13.7524995803833,100.4941635131836,http://dbpedia.org/resource/Thailand,,,,,Thailand,,,5,0,0
http://dbpedia.org/resource/Fuzhou,Fuzhou,8291268,12231900000.0,,26.07430076599121,119.2964019775391,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Heze,Heze,8287693,12256000000.0,,35.23429870605469,115.4795989990234,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Fuyang,Fuyang,8200264,9775000000.0,,32.88999938964844,115.8140029907227,,,,,,,,,3,0,0
http://dbpedia.org/resource/Jining,Jining,8081905,11186970000.0,,35.41510009765625,116.5870971679688,,,,,,,,,3,0,0
http://dbpedia.org/resource/Lagos,Lagos,8048430,1171280000.0,41.148,6.455027103424072,3.384082078933716,http://dbpedia.org/resource/Nigeria,,6871.0,,,Nigeria,,1036.0,6,0,0
http://dbpedia.org/resource/Bogotá,Bogotá,8034649,1587000000.0,2640.0,4.711111068725586,-74.07221984863281,http://dbpedia.org/resource/Colombia,,5060.640992015838,,,Colombia,,1253.0,6,0,0
http://dbpedia.org/resource/Shangqiu,Shangqiu,7816831,10658000000.0,50.292,34.41500091552734,115.6559982299805,http://dbpedia.org/resource/China,,,,,China,,546.0,5,0,0
http://dbpedia.org/resource/Dar_es_Salaam,Dar es Salaam,7776000,1599000000.0,,-6.816111087799072,39.28027725219727,http://dbpedia.org/resource/Tanzania,,,,,Tanzania,,,4,0,0
http://dbpedia.org/resource/Nantong,Nantong,7726635,8544100000.0,2.0,31.98100090026855,120.8939971923828,http://dbpedia.org/resource/China,,,,,China,,556.0,5,0,0
http://dbpedia.org/resource/Tangshan,Tangshan,7717983,13472000000.0,,39.62944412231445,118.1738891601562,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Wuxi,Wuxi,7495000,4627470000.0,,,,http://dbpedia.org/resource/China,,,,,China,,,2,0,0
http://dbpedia.org/resource/Dalian,Dalian,7450785,13743000000.0,29.0,38.90000152587891,121.5999984741211,http://dbpedia.org/resource/China,,,,,China,,2278.0,5,0,0
http://dbpedia.org/resource/Cangzhou,Cangzhou,7300783,14383460000.0,12.8016,38.3046989440918,116.8386993408203,,,,,,,,515.0,4,0,0
http://dbpedia.org/resource/Xingtai,Xingtai,7111106,12432000000.0,,37.07170104980469,114.5047988891602,http://dbpedia.org/resource/China,,,,,China,,493.0,4,0,0
http://dbpedia.org/resource/Yantai,Yantai,7102100,13739900000.0,,37.53710174560547,121.4477996826172,http://dbpedia.org/resource/China,,,,,China,,706.0,4,0,0
http://dbpedia.org/resource/Luoyang,Luoyang,7056699,15229150000.0,144.0,34.61970138549805,112.4539031982422,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Jinhua,Jinhua,7050683,10926160000.0,,29.07900047302246,119.6470031738281,http://dbpedia.org/resource/China,,,,,China,,518.0,4,0,0
http://dbpedia.org/resource/Riyadh,Riyadh,7009100,1973000000.0,612.0,24.63333320617676,46.71666717529297,http://dbpedia.org/resource/Saudi_Arabia,,,,,Saudi_Arabia,,,5,0,0
http://dbpedia.org/resource/Zhumadian,Zhumadian,7008427,15083000000.0,,33.01399993896484,114.0220031738281,,,,,,,,416.0,3,0,0
http://dbpedia.org/resource/Zhanjiang,Zhanjiang,6981236,13225000000.0,21.0,21.27009963989258,110.3574981689453,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Surat,Surat,6936534,461600000.0,34.68,21.20499992370605,72.83999633789062,http://dbpedia.org/resource/India,,,,,India,,,5,0,0
http://dbpedia.org/resource/Hyderabad,Hyderabad,6809970,650000000.0,536.0,,,http://dbpedia.org/resource/India,,10477.0,,,India,,,4,0,0
http://dbpedia.org/resource/Chennai,Chennai,6748026,426000000.0,7.0,12.98222255706787,80.16361236572266,,,,,,,,1283.0,4,0,0
http://dbpedia.org/resource/Yancheng,Yancheng,6709629,16920830000.0,,,,http://dbpedia.org/resource/China,,,,,China,,573.0,2,0,0
"http://dbpedia.org/resource/Taizhou,_Zhejiang","Taizhou, Zhejiang",6662888,9411000000.0,,28.65570068359375,121.4207992553711,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Hengyang,Hengyang,6645243,15279000000.0,,26.89399909973145,112.5719985961914,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Zunyi,Zunyi,6606675,30763000000.0,865.0,27.71339988708496,106.9200973510742,,,,,,,,492.0,4,0,0
http://dbpedia.org/resource/Shaoyang,Shaoyang,6563520,20829630000.0,,27.23950004577637,111.467903137207,,,,,,,,492.0,3,0,0
http://dbpedia.org/resource/Bijie,Bijie,6536370,26853000000.0,1723.0,27.28400039672852,105.2919998168945,,,,,,,,,4,0,0
http://dbpedia.org/resource/Shangrao,Shangrao,6491088,22791000000.0,,28.45509910583496,117.9430999755859,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Abidjan,Abidjan,6321017,2119000000.0,18.0,5.316666603088379,-4.033333301544189,http://dbpedia.org/resource/Ivory_Coast,,,,,Ivory_Coast,,,5,0,0
http://dbpedia.org/resource/Santiago,Santiago,6269384,641281056.1191936,569.976,-33.4375,-70.6500015258789,http://dbpedia.org/resource/Chile,,9820.894504685652,,,Chile,,1316.0,6,0,0
http://dbpedia.org/resource/Nanchang,Nanchang,6255007,7194000000.0,37.0,28.6830005645752,115.8580017089844,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Xinxiang,Xinxiang,6251929,8629000000.0,,35.3036003112793,113.9268035888672,http://dbpedia.org/resource/China,,,,,China,,516.0,4,0,0
http://dbpedia.org/resource/Xinyang,Xinyang,6234401,18819000000.0,,32.14899826049805,114.0910034179688,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Maoming,Maoming,6174050,11424800000.0,29.0,21.66270065307617,110.9254989624023,,,,,,,,473.0,4,0,0
http://dbpedia.org/resource/Qujing,Qujing,6155400,29855000000.0,1873.0,25.49099922180176,103.7959976196289,http://dbpedia.org/resource/China,,,,,China,,417.0,5,0,0
http://dbpedia.org/resource/Miami_metropolitan_area,Miami metropolitan area,6138333,,,26.04999923706055,-80.19999694824219,http://dbpedia.org/resource/United_States,,386.248877362692,,,United_States,,,4,0,0
http://dbpedia.org/resource/Huizhou,Huizhou,6042852,10922000000.0,15.0,23.11199951171875,114.4160003662109,http://dbpedia.org/resource/China,,,,,China,,522.0,5,0,0
http://dbpedia.org/resource/Singapore,Singapore,6040000,,,1.283333301544189,103.8333358764648,,,7804.0,,,,,1324.0,3,0,0
http://dbpedia.org/resource/Downtown_Yangon,Downtown Yangon,6000000,8538000.0,,16.77709770202637,96.1611099243164,http://dbpedia.org/resource/Myanmar,,,,,Myanmar,,,4,0,0
http://dbpedia.org/resource/Guiyang,Guiyang,5987018,8034000000.0,1275.0,26.64699935913086,106.629997253418,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Liaocheng,Liaocheng,5952128,8721000000.0,,36.45589828491211,115.9851989746094,,,,,,,,419.0,3,0,0
http://dbpedia.org/resource/Huanggang,Huanggang,5882719,17446630000.0,,30.45369911193848,114.8723983764648,,,,,,,,474.0,3,0,0
http://dbpedia.org/resource/Jieyang,Jieyang,5877025,5240500000.0,8.0,23.55100059509277,116.3727035522461,http://dbpedia.org/resource/China,,,,,China,,422.0,5,0,0
http://dbpedia.org/resource/Ankara,Ankara,5864049,,938.0,39.93000030517578,32.84999847412109,http://dbpedia.org/resource/Turkey,,,,,Turkey,,1340.0,4,0,0
"http://dbpedia.org/resource/Yulin,_Guangxi","Yulin, Guangxi",5796766,12828000000.0,,22.65399932861328,110.1809997558594,http://dbpedia.org/resource/China,,,,,China,,393.0,4,0,0
http://dbpedia.org/resource/Dezhou,Dezhou,5748500,10361000000.0,,37.43600082397461,116.359001159668,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Tai'an,Tai'an,5635000,7762000000.0,167.0,36.20199966430664,117.0869979858398,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Nanchong,Nanchong,5607565,12479960000.0,340.0,30.79129981994629,106.1106033325195,,,,,,,,466.0,4,0,0
http://dbpedia.org/resource/Saint_Petersburg,Saint Petersburg,5601911,1439000000.0,3.0,59.9375,30.3086109161377,http://dbpedia.org/resource/Russia,,3992.81,,,Russia,,1538.0,6,0,0
http://dbpedia.org/resource/Ahmedabad,Ahmedabad,5577940,505000000.0,69.65,23.02249908447266,72.5713882446289,http://dbpedia.org/resource/India,,,,,India,,960.0,5,0,0
http://dbpedia.org/resource/Sydney,Sydney,5557233,,,-33.86666488647461,151.1999969482422,http://dbpedia.org/resource/Australia,,,,,Australia,,1376.0,3,0,0
http://dbpedia.org/resource/Weinan,Weinan,5520772,,,34.52059936523438,109.4710006713867,http://dbpedia.org/resource/China,,,,,China,,496.0,3,0,0
http://dbpedia.org/resource/Shantou,Shantou,5502031,2248390000.0,51.0,23.35400009155273,116.681999206543,http://dbpedia.org/resource/China,,,,,China,,689.0,5,0,0
http://dbpedia.org/resource/Anyang,Anyang,5477614,7355000000.0,69.0,36.0989990234375,114.3919982910156,,,,,,,,,4,0,0
http://dbpedia.org/resource/Langfang,Langfang,5464087,6417280000.0,,39.53829956054688,116.6835021972656,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Jiaxing,Jiaxing,5400868,4008760000.0,,30.74699974060059,120.7559967041016,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Dazhou,Dazhou,5385422,16591000000.0,,31.20929908752441,107.4677963256836,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Melbourne,Melbourne,5350705,,,-37.81416702270508,144.9630584716797,http://dbpedia.org/resource/Australia,,,,,Australia,,,3,0,0
"http://dbpedia.org/resource/Suzhou,_Anhui","Suzhou, Anhui",5324476,9939800000.0,,33.64799880981445,116.963996887207,,,,,,,,,3,0,0
http://dbpedia.org/resource/Taiyuan,Taiyuan,5305061,6959000000.0,800.0,37.87039947509766,112.5496978759766,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Yongzhou,Yongzhou,5289824,22255310000.0,,26.42000007629395,111.6129989624023,,,,,,,,,3,0,0
http://dbpedia.org/resource/Changde,Changde,5279102,18177000000.0,35.0,29.0310001373291,111.6989974975586,,,,,,,,579.0,4,0,0
http://dbpedia.org/resource/Changzhou,Changzhou,5278121,4384580000.0,,31.81100082397461,119.9739990234375,http://dbpedia.org/resource/China,,,,,China,,634.0,4,0,0
http://dbpedia.org/resource/Shaoxing,Shaoxing,5270977,8279100000.0,,30.05109977722168,120.5832977294922,http://dbpedia.org/resource/China,,,,,China,,552.0,4,0,0
http://dbpedia.org/resource/Xiangyang,Xiangyang,5260951,19724410000.0,70.7136,32.0099983215332,112.1220016479492,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Huaihua,Huaihua,5235200,27600000000.0,,27.56979942321777,109.9856033325195,,,,,,,,421.0,3,0,0
http://dbpedia.org/resource/Jingzhou,Jingzhou,5231180,14068680000.0,,30.33629989624023,112.2414016723633,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Zhaotong,Zhaotong,5213533,23192000000.0,1926.0,27.33799934387207,103.7170028686523,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Xiamen,Xiamen,5163970,1700610000.0,,24.47960090637207,118.0888977050781,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Xianyang,Xianyang,5096001,10213000000.0,,34.32989883422852,108.7088012695312,,,,,,,,,3,0,0
http://dbpedia.org/resource/Zhangzhou,Zhangzhou,5054328,12882270000.0,,24.51300048828125,117.6470031738281,,,,,,,,,3,0,0
http://dbpedia.org/resource/Yueyang,Yueyang,5051922,14896000000.0,,29.35639953613281,113.1288986206055,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Bozhou,Bozhou,4996844,8522580000.0,32.0,33.84629821777344,115.7786026000977,,,,,,,,,4,0,0
http://dbpedia.org/resource/Pingdingshan,Pingdingshan,4987137,7874000000.0,,33.7666015625,113.2963027954102,http://dbpedia.org/resource/China,,,,,China,,511.0,4,0,0
http://dbpedia.org/resource/Suqian,Suqian,4986192,8555000000.0,,33.9630012512207,118.2750015258789,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Kabul,Kabul,4950000,383100000.0,1791.0,34.52527618408203,69.17833709716797,http://dbpedia.org/resource/Afghanistan,,12920.0,,,Afghanistan,,1209.0,6,0,0
http://dbpedia.org/resource/Guilin,Guilin,4931137,27797000000.0,153.0,25.27499961853027,110.2959976196289,http://dbpedia.org/resource/China,,,,,China,,691.0,5,0,0
http://dbpedia.org/resource/Mianyang,Mianyang,4868243,20267460000.0,473.0,31.4680004119873,104.6790008544922,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Yaoundé,Yaoundé,4854000,180000000.0,726.0,3.866666555404663,11.51666641235352,http://dbpedia.org/resource/Cameroon,,,,,Cameroon,,,5,0,0
http://dbpedia.org/resource/Kaifeng,Kaifeng,4824016,6247000000.0,74.676,34.79499816894531,114.3450012207031,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Johannesburg,Johannesburg,4803262,334810000.0,1753.0,-26.20444488525391,28.04555511474609,http://dbpedia.org/resource/South_Africa,,,,,South_Africa,,861.0,5,0,0
http://dbpedia.org/resource/Jiangmen,Jiangmen,4798090,9535000000.0,10.0,22.57889938354492,113.0814971923828,,,,,,,,,4,0,0
http://dbpedia.org/resource/Yuncheng,Yuncheng,4774508,14183000000.0,370.0,35.02669906616211,111.0070037841797,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Zibo,Zibo,4704138,5965000000.0,,36.81380081176758,118.0550003051758,,,,,,,,553.0,3,0,0
http://dbpedia.org/resource/Haiphong,Haiphong,4664124,3194720000.0,,20.86513900756836,106.6838302612305,http://dbpedia.org/resource/Vietnam,,1459.0,,,Vietnam,,,5,0,0
http://dbpedia.org/resource/Lianyungang,Lianyungang,4599360,7154000000.0,,34.59659957885742,119.2213973999023,,,,,,,,499.0,3,0,0
http://dbpedia.org/resource/Yibin,Yibin,4588804,13293890000.0,321.0,28.75200080871582,104.6429977416992,,,,,,,,,4,0,0
http://dbpedia.org/resource/Chenzhou,Chenzhou,4581778,19317000000.0,,25.77000045776367,113.015998840332,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Kanpur,Kanpur,4581268,403000000.0,126.0,26.44992256164551,80.33187103271484,http://dbpedia.org/resource/India,,9800.0,,,India,,,6,0,0
http://dbpedia.org/resource/Yangzhou,Yangzhou,4559797,6626000000.0,,32.39440155029297,119.4128036499023,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Huai'an,Huai'an,4556230,9950000000.0,,33.55099868774414,119.1129989624023,http://dbpedia.org/resource/China,,,,,China,,525.0,4,0,0
http://dbpedia.org/resource/Jiujiang,Jiujiang,4546900,18823000000.0,20.0,29.6609992980957,115.9540023803711,http://dbpedia.org/resource/China,,,,,China,,599.0,5,0,0
"http://dbpedia.org/resource/Taizhou,_Jiangsu","Taizhou, Jiangsu",4512762,5787254000.0,5.0,32.45669937133789,119.9228973388672,http://dbpedia.org/resource/China,,,,,China,,518.0,5,0,0
http://dbpedia.org/resource/Ji'an,Ji'an,4469176,25283000000.0,62.0,27.09124374389648,114.9668121337891,,,,,,,,440.0,4,0,0
http://dbpedia.org/resource/Giza,Giza,4458135,98400000.0,30.0,29.98699951171875,31.21179962158203,http://dbpedia.org/resource/Egypt,,,,,Egypt,,,5,0,0
http://dbpedia.org/resource/Zhongshan,Zhongshan,4418060,1783670000.0,11.0,22.51700019836426,113.3925018310547,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Nairobi,Nairobi,4397073,696100000.0,1794.9672,-1.286388874053955,36.81722259521484,http://dbpedia.org/resource/Kenya,,,,,Kenya,,,5,0,0
http://dbpedia.org/resource/Lu'an,Lu'an,4393699,15436000000.0,,31.73600006103516,116.5199966430664,,,,,,,,406.0,3,0,0
http://dbpedia.org/resource/Xuchang,Xuchang,4379998,4978360000.0,71.0,34.0369987487793,113.8519973754883,http://dbpedia.org/resource/China,,,,,China,,456.0,5,0,0
http://dbpedia.org/resource/Lanzhou,Lanzhou,4359446,13086900000.0,,36.06060028076172,103.8267974853516,http://dbpedia.org/resource/China,,,,,China,,,4,0,0
http://dbpedia.org/resource/Douala,Douala,4346000,923000000.0,13.0,4.050000190734863,9.68333339691162,http://dbpedia.org/resource/Cameroon,,,,,Cameroon,,,5,0,0
http://dbpedia.org/resource/Algiers,Algiers,4325000,,,36.73249816894531,3.087222337722778,http://dbpedia.org/resource/Algeria,,,,,Algeria,,,3,0,0
http://dbpedia.org/resource/Guigang,Guigang,4316262,10601000000.0,44.8056,23.11199951171875,109.5989990234375,http://dbpedia.org/resource/China,,,,,China,,,5,0,0
http://dbpedia.org/resource/Yiyang,Yiyang,4313084,12144000000.0,,28.55489921569824,112.3560028076172,,,,,,,,,3,0,0
http://dbpedia.org/resource/Xiaogan,Xiaogan,4270371,8922720000.0,,30.91799926757812,113.9570007324219,,,,,,,,,3,0,0
http://dbpedia.org/resource/Kampala,Kampala,4265160,189000000.0,1200.0,0.3136111199855804,32.58111190795898,http://dbpedia.org/resource/Uganda,,22500.0,,,Uganda,,,6,0,0
http://dbpedia.org/resource/Luzhou,Luzhou,4254149,12233580000.0,262.0,28.87100028991699,105.4420013427734,,,,,,,,,4,0,0
